Date,Open,High,Low,Close,Volume,Adjustment
02-15-13,152.44,152.59,151.55,152.17,97992300,
02-14-13,151.69,152.47,151.52,152.31,56231400,
02-13-13,152.33,152.61,151.72,152.15,68862800,
02-12-13,151.78,152.3,151.61,152,53900700,
02-11-13,151.75,151.9,151.39,151.77,54608900,
02-08-13,151.22,151.89,151.22,151.8,79198100,
02-07-13,151.21,151.35,149.86,150.96,124121400,
02-06-13,150.5,151.26,150.41,151.18,91481400,
02-05-13,150.35,151.48,150.29,151.08,95784500,
02-04-13,150.32,150.58,149.43,149.53,99435400,
02-01-13,150.65,151.42,150.39,151.28,104627100,
01-31-13,149.89,150.38,149.6,149.7,87450700,
01-30-13,150.65,150.94,149.93,150.08,101722700,
01-29-13,149.77,150.85,149.67,150.66,84445700,
01-28-13,150.29,150.33,149.51,150.07,70218000,
01-25-13,149.88,150.24,149.46,150.25,86556600,
01-24-13,149.15,150.14,149.01,149.42,106641600,
01-23-13,149.13,149.5,148.86,149.37,71918800,
01-22-13,148.34,149.13,147.98,149.1,75984800,
01-18-13,147.98,148.49,147.43,148.33,104179900,
01-17-13,147.7,148.42,147.23,147.97,99174700,
01-16-13,146.77,147.28,146.61,147.05,74302500,
01-15-13,146.29,147.21,146.2,147.07,72243100,
01-14-13,146.89,147.07,146.43,146.96,72502400,
01-11-13,147.04,147.15,146.61,147.07,72862600,
01-10-13,146.73,147.09,145.97,147.07,93087300,
01-09-13,145.86,146.32,145.64,145.99,72653700,
01-08-13,145.71,145.91,144.98,145.53,88956000,
01-07-13,145.85,146.11,145.43,145.92,70352900,
01-04-13,145.97,146.61,145.67,146.45,88116900,
01-03-13,145.99,146.37,145.34,145.73,118350600,
01-02-13,145.11,146.11,144.73,146.15,150057600,
12-31-12,139.66,142.56,139.54,142.52,199691900,
12-28-12,140.64,141.42,139.91,139.87,111145400,
12-27-12,141.79,142.08,139.92,141.59,147006400,
12-26-12,142.64,142.71,141.35,141.65,76634400,
12-24-12,142.48,142.56,142.19,142.33,36801900,
12-21-12,142.16,143.1,141.94,142.77,167905800,
12-20-12,144.38,145.14,143.98,145.14,102096900,
12-19-12,145.53,145.58,144.24,144.27,106867000,
12-18-12,144,145.5,143.79,145.41,130905700,
12-17-12,142.47,143.85,142.43,143.79,104244400,
12-14-12,142.32,142.58,141.88,142.12,96116800,
12-13-12,143.42,143.83,142.28,142.66,107441900,
12-12-12,144,144.55,143.31,143.54,110349000,
12-11-12,143.07,144.11,142.99,143.42,107521000,
12-10-12,142.2,142.81,142.15,142.52,72882800,
12-07-12,142.53,142.69,141.67,142.4,83401100,
12-06-12,141.37,142.04,141.16,141.91,76355000,
12-05-12,141.37,142.16,140.37,141.5,123259200,
12-04-12,141.44,141.87,140.87,141.22,109187100,
12-03-12,142.8,142.92,141.34,141.47,97092100,
11-30-12,142.14,142.42,141.66,142.06,106384900,
11-29-12,141.99,142.51,141.37,142.16,127909300,
11-28-12,139.76,141.54,139,141.48,144753900,
11-27-12,140.91,141.39,140.24,140.38,106116100,
